model,conflict_type_idx,layer,n,mean_delta_norm,median_delta_norm,mean_cos,median_cos,mean_relative_delta,median_relative_delta
google/gemma-4-E4B-it,9,24,69,43.882476806640625,45.45957946777344,0.9166721701622009,0.9125885367393494,0.40204012393951416,0.41898539662361145
google/gemma-4-E4B-it,9,25,69,43.656490325927734,45.435646057128906,0.9304182529449463,0.9251871109008789,0.3674479126930237,0.3901910185813904
google/gemma-4-E4B-it,9,26,69,42.09362030029297,43.47151184082031,0.9416297078132629,0.9410583972930908,0.3352484703063965,0.34969449043273926
google/gemma-4-E4B-it,9,27,69,41.22391128540039,41.037715911865234,0.9481711983680725,0.9499227404594421,0.31428977847099304,0.31647345423698425
google/gemma-4-E4B-it,9,28,69,39.7244873046875,38.72581481933594,0.9544004201889038,0.9563347697257996,0.29494163393974304,0.29559704661369324
google/gemma-4-E4B-it,9,29,69,40.234622955322266,40.57181167602539,0.9493740200996399,0.9490434527397156,0.3093430995941162,0.3232126533985138
google/gemma-4-E4B-it,9,30,69,40.25911331176758,41.93001937866211,0.9623343348503113,0.9601624011993408,0.26595422625541687,0.28372716903686523
google/gemma-4-E4B-it,9,31,69,41.494384765625,44.51907730102539,0.9680290818214417,0.9647157788276672,0.24435289204120636,0.266414999961853
google/gemma-4-E4B-it,9,32,69,41.89012145996094,44.48467254638672,0.9714229702949524,0.9682633280754089,0.2296057641506195,0.2539450526237488
google/gemma-4-E4B-it,9,33,69,41.9256706237793,46.09355545043945,0.9736271500587463,0.9710690379142761,0.22054986655712128,0.24287666380405426
google/gemma-4-E4B-it,9,34,69,41.43593978881836,43.90827560424805,0.9739563465118408,0.9732726216316223,0.21702535450458527,0.23224414885044098
google/gemma-4-E4B-it,9,35,69,44.15338134765625,48.73708724975586,0.9708356857299805,0.9699379801750183,0.22809158265590668,0.2522661089897156
google/gemma-4-E4B-it,9,36,69,45.95765686035156,49.77329635620117,0.9673154354095459,0.9686000347137451,0.24056771397590637,0.2535441219806671
google/gemma-4-E4B-it,9,37,69,47.88630294799805,52.12456130981445,0.9613691568374634,0.9632033109664917,0.25975778698921204,0.27623510360717773
google/gemma-4-E4B-it,9,38,69,48.55371856689453,52.54901123046875,0.9547613263130188,0.9569615125656128,0.27980291843414307,0.29461121559143066
google/gemma-4-E4B-it,9,39,69,48.326786041259766,48.83097839355469,0.9461879730224609,0.9529414176940918,0.30454662442207336,0.3170531392097473
google/gemma-4-E4B-it,9,40,69,44.92649841308594,43.36957550048828,0.9394805431365967,0.9447435736656189,0.32557061314582825,0.33743008971214294
google/gemma-4-E4B-it,9,41,69,119.59710693359375,117.96881103515625,0.7288811206817627,0.7016713619232178,0.7180430889129639,0.78509521484375
